Reference,Gene,Peptide,Measurement,Protein,25%,75%,mRNA,Error,tp8mer,tp7m8,tp7A1,orf8mer,orf7m8,orf7A1,fp8mer,fp7m8,fp7A1
NM_020192,C7ORF36,-,-,-,-,-,0.112 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_032982,CASP2,-,-,-,-,-,0.069 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_016116,ASB4,-,-,-,-,-,0.310 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_019071,ING3,-,-,-,-,-,0.544 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_145032,FBXL13,-,-,-,-,-,-0.236 ,0.206 ,0,0,0,0,3,0,0,0,0
NM_018264,TYW1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_020319,ANKMY2,-,-,-,-,-,-0.299 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_014063,DBNL,-,-,-,-,-,-0.618 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_005338,HIP1,-,-,-,-,-,0.180 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_031414,STK31,-,-,-,-,-,-0.689 ,0.402 ,0,0,0,0,1,0,0,0,0
NM_005402,RALA,2,6,0.027 ,0.013 ,0.204 ,0.470 ,0.209 ,1,0,0,0,0,0,0,0,0
NM_145695,DGKB,-,-,-,-,-,-,-,0,1,0,0,1,0,0,0,0
NM_014390,SND1,16,34,-0.308 ,-0.431 ,-0.131 ,-0.151 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_198956,SP8,-,-,-,-,-,-0.349 ,0.375 ,0,0,0,0,0,0,0,0,0
NM_001080495,KIAA1856,-,-,-,-,-,-0.249 ,0.243 ,0,0,0,0,0,0,0,0,0
NM_198098,AQP1,-,-,-,-,-,-0.046 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_144648,LRGUK,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001098201,GPER,-,-,-,-,-,-0.037 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001081559,CPSF4,6,20,0.102 ,0.043 ,0.158 ,0.236 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_000193,SHH,-,-,-,-,-,0.151 ,0.253 ,0,0,0,0,0,0,0,0,0
NM_002803,PSMC2,10,21,0.705 ,0.569 ,0.802 ,-0.249 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_002047,GARS,-,-,-,-,-,-,-,0,0,0,0,0,1,0,1,0
NM_138811,C7ORF31,-,-,-,-,-,-0.713 ,0.263 ,0,0,0,0,0,0,0,0,0
NM_014766,SCRN1,-,-,-,-,-,-0.078 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_000245,MET,-,-,-,-,-,-0.158 ,0.205 ,0,1,0,0,2,0,0,0,0
NM_003302,TRIP6,-,-,-,-,-,-0.210 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_017994,C7ORF42,-,-,-,-,-,-0.077 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001742,CALCR,-,-,-,-,-,0.894 ,0.528 ,2,0,0,0,0,0,0,0,0
NM_139179,DAGLB,-,-,-,-,-,-0.212 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_014377,ZRF1,-,-,-,-,-,0.324 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_173054,RELN,-,-,-,-,-,-0.185 ,1.020 ,0,0,0,1,0,0,0,0,0
NM_017781,CYP2W1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_000940,PON3,-,-,-,-,-,-0.021 ,0.220 ,0,0,0,0,0,0,0,0,0
NM_145230,ATP6V0E2,-,-,-,-,-,-0.638 ,0.217 ,0,0,0,0,0,0,0,0,0
NM_002787,PSMA2,7,16,0.614 ,0.435 ,0.751 ,0.111 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_172020,POM121,-,-,-,-,-,0.029 ,0.206 ,0,2,0,0,0,0,0,0,0
NM_032549,IMMP2L,-,-,-,-,-,0.043 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_002523,NPTX2,-,-,-,-,-,1.943 ,0.469 ,0,0,0,0,0,0,0,0,0
NM_002889,RARRES2,-,-,-,-,-,-0.454 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_016352,CPA4,-,-,-,-,-,0.709 ,0.214 ,0,0,0,0,0,0,0,0,0
NM_001077653,TBX20,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002947,RPA3,3,10,0.285 ,0.259 ,0.419 ,-0.290 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_001040648,RCP9,-,-,-,-,-,0.224 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_203288,RP9,-,-,-,-,-,0.287 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_133463,AMZ1,-,-,-,-,-,-0.099 ,0.337 ,0,0,0,0,0,0,0,0,0
NM_033054,MYO1G,-,-,-,-,-,-0.008 ,0.217 ,0,0,0,0,0,0,0,0,0
NM_181747,ORC5L,12,34,-0.008 ,-0.190 ,0.050 ,-,-,0,0,0,0,0,0,0,0,0
NM_006234,POLR2J,2,2,-0.019 ,-0.061 ,0.023 ,-0.120 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_199122,TBRG4,-,-,-,-,-,0.057 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001099435,LOC442590,-,-,-,-,-,-0.439 ,0.294 ,0,0,0,0,0,0,0,0,0
NM_015450,POT1,-,-,-,-,-,-0.289 ,0.206 ,0,0,0,0,1,0,0,0,0
NM_001004323,LOC402573,-,-,-,-,-,0.237 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_182697,UBE2H,-,-,-,-,-,0.307 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_032222,FLJ22374,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_024315,C7ORF23,-,-,-,-,-,0.499 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_006716,DBF4,-,-,-,-,-,0.222 ,0.205 ,0,0,0,0,2,0,0,0,0
NM_030636,EEPD1,-,-,-,-,-,0.630 ,0.213 ,0,0,0,0,0,0,0,0,0
NM_001080538,LOC441282,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_016087,WNT16,-,-,-,-,-,0.550 ,1.556 ,0,1,0,0,0,0,0,0,0
NM_000522,HOXA13,-,-,-,-,-,-0.255 ,0.220 ,0,0,0,0,0,0,0,0,0
NM_001002926,TWISTNB,10,21,0.081 ,-0.175 ,0.202 ,0.295 ,0.206 ,0,1,0,0,0,0,0,0,0
NM_022742,CCDC136,-,-,-,-,-,-0.444 ,0.387 ,0,0,0,0,0,0,0,0,0
NM_024067,C7ORF26,3,8,-0.061 ,-0.155 ,0.026 ,-0.086 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_005222,DLX6,-,-,-,-,-,-0.324 ,0.355 ,0,0,0,0,0,0,0,0,0
NM_001724,BPGM,-,-,-,-,-,0.117 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001004320,TMEM195,-,-,-,-,-,0.260 ,0.267 ,0,0,0,0,0,0,0,0,0
NM_002593,PCOLCE,-,-,-,-,-,-0.387 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_033091,TRIM4,-,-,-,-,-,-0.050 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_003112,SP4,-,-,-,-,-,0.022 ,0.236 ,0,0,0,0,0,0,0,0,0
NM_001009571,CADPS2,-,-,-,-,-,-0.245 ,0.217 ,1,0,0,0,0,0,0,0,0
NM_152774,TMEM196,-,-,-,-,-,0.700 ,0.454 ,1,1,0,0,0,0,0,0,0
NM_031905,ARMC10,-,-,-,-,-,0.027 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_017650,PPP1R9A,-,-,-,-,-,0.013 ,0.206 ,0,2,0,0,0,0,0,0,0
NM_000790,DDC,-,-,-,-,-,0.448 ,0.230 ,0,0,0,0,0,0,0,0,0
NM_004279,PMPCB,-,-,-,-,-,0.092 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_000446,PON1,-,-,-,-,-,0.101 ,0.740 ,0,0,0,0,0,0,0,0,0
NM_024051,C7ORF24,-,-,-,-,-,-0.310 ,0.206 ,0,1,0,0,0,1,0,0,0
NM_018890,RAC1,3,12,0.045 ,0.031 ,0.072 ,0.038 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_007342,NUPL2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001100425,KIAA0895,-,-,-,-,-,-0.022 ,0.243 ,0,0,0,0,0,0,0,0,0
NM_015689,DENND2A,-,-,-,-,-,0.320 ,0.310 ,0,0,0,0,0,0,0,0,0
NM_006869,CENTA1,-,-,-,-,-,-0.309 ,0.240 ,0,0,0,0,0,0,0,0,0
NM_000162,GCK,-,-,-,-,-,-0.391 ,0.271 ,0,0,0,0,0,0,0,0,0
NM_001007157,PHF14,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_181581,DUS4L,-,-,-,-,-,-0.079 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_181349,SMURF1,-,-,-,-,-,0.081 ,0.296 ,0,0,0,0,0,0,0,0,0
NM_145030,C7ORF47,-,-,-,-,-,-0.309 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_014149,WDR91,-,-,-,-,-,0.077 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_052853,ADCK2,-,-,-,-,-,-0.011 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_178829,C7ORF34,-,-,-,-,-,-0.165 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_016038,SBDS,-,-,-,-,-,0.157 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_018682,MLL5,-,-,-,-,-,-0.111 ,0.204 ,0,1,0,1,1,0,0,0,0
NM_032350,C7ORF50,9,20,0.120 ,0.016 ,0.241 ,-0.338 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_002069,GNAI1,6,11,0.032 ,-0.069 ,0.093 ,-,-,0,0,1,0,0,0,0,0,0
NM_018051,WDR60,-,-,-,-,-,-0.217 ,0.209 ,0,0,1,0,1,0,0,0,0
NM_018850,ABCB4,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006524,ZNF138,-,-,-,-,-,-0.260 ,0.211 ,0,0,0,0,0,0,0,0,1
NM_013332,HIG2,-,-,-,-,-,-0.049 ,0.204 ,0,1,0,0,0,0,0,0,0
NM_172057,KCNH2,-,-,-,-,-,0.000 ,1.973 ,0,0,0,0,0,0,0,0,0
NM_000905,NPY,-,-,-,-,-,0.331 ,0.234 ,0,0,0,0,0,0,0,0,0
NM_178425,HDAC9,-,-,-,-,-,0.195 ,0.419 ,0,0,1,0,0,0,0,0,0
NM_182504,WBSCR28,-,-,-,-,-,-0.237 ,0.253 ,0,0,0,0,0,0,0,0,0
NM_080744,SRCRB4D,-,-,-,-,-,0.260 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_001637,AOAH,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_130768,ASZ1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006230,POLD2,-,-,-,-,-,-0.409 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_005000,NDUFA5,-,-,-,-,-,0.300 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_000111,SLC26A3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001084,PLOD3,11,23,-0.576 ,-0.792 ,-0.502 ,-0.059 ,0.204 ,0,0,0,0,0,1,0,0,0
NM_032415,CARD11,-,-,-,-,-,-0.423 ,0.211 ,1,0,0,0,0,1,0,0,0
NM_004717,DGKI,-,-,-,-,-,-,-,0,1,0,0,1,0,0,0,0
NM_030984,TBXAS1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001040110,NRF1,-,-,-,-,-,-0.327 ,0.213 ,0,1,0,0,0,0,0,1,0
NM_021955,GNGT1,-,-,-,-,-,0.024 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_014251,SLC25A13,-,-,-,-,-,0.596 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_147185,AKAP9,-,-,-,-,-,-0.316 ,0.206 ,0,1,0,0,2,0,0,0,0
NM_001085429,LOC155006,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_174929,ZMIZ2,-,-,-,-,-,-0.005 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_152556,FLJ31818,-,-,-,-,-,-1.273 ,0.236 ,0,1,0,0,0,0,0,0,0
NM_000600,IL6,-,-,-,-,-,0.415 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_012395,PFTK1,-,-,-,-,-,0.367 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_003602,FKBP6,-,-,-,-,-,0.325 ,0.218 ,0,0,0,0,0,0,0,0,0
NM_015483,KBTBD2,-,-,-,-,-,-0.193 ,0.205 ,0,0,0,0,0,0,0,1,0
NM_139315,TAF6,4,5,0.161 ,0.005 ,0.348 ,-0.059 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_176813,AGR3,-,-,-,-,-,0.043 ,0.306 ,0,0,0,0,0,0,0,0,0
NM_022373,HERPUD2,-,-,-,-,-,-0.150 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_024033,C7ORF49,-,-,-,-,-,-0.088 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_007189,ABCF2,2,3,0.222 ,-0.375 ,0.222 ,0.279 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_018275,C7ORF43,-,-,-,-,-,0.120 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_012252,TFEC,-,-,-,-,-,-0.315 ,0.551 ,1,1,0,0,0,0,0,0,0
NM_207336,ZNF467,-,-,-,-,-,0.002 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_003382,VIPR2,-,-,-,-,-,-0.314 ,0.215 ,0,1,0,0,0,0,0,0,0
NM_002736,PRKAR2B,-,-,-,-,-,-0.329 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_000845,GRM8,-,-,-,-,-,-0.018 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_024070,PVRIG,-,-,-,-,-,0.113 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_001259,CDK6,-,-,-,-,-,1.046 ,0.225 ,0,0,1,0,0,0,0,0,0
NM_207163,LMOD2,-,-,-,-,-,-0.245 ,0.231 ,0,0,0,0,0,0,0,0,0
NM_018295,TMEM140,-,-,-,-,-,0.253 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_004067,CHN2,-,-,-,-,-,0.718 ,1.843 ,0,0,0,0,0,0,0,0,0
NM_001001555,GRB10,-,-,-,-,-,-0.624 ,0.212 ,1,0,1,0,0,0,0,0,0
NM_000941,POR,-,-,-,-,-,-0.104 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_207113,SLC37A3,-,-,-,-,-,-0.144 ,0.226 ,0,1,0,0,0,0,0,0,0
NM_012479,YWHAG,5,14,-0.194 ,-0.263 ,-0.058 ,0.064 ,0.204 ,0,1,0,0,0,0,0,0,0
NM_001101312,TMEM176B,-,-,-,-,-,0.415 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_016071,MRPS33,-,-,-,-,-,0.000 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_007252,POU6F2,-,-,-,-,-,-0.148 ,0.249 ,0,0,0,0,0,0,0,0,0
NM_032581,FAM126A,-,-,-,-,-,0.257 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_006735,HOXA2,-,-,-,-,-,-0.153 ,0.253 ,0,0,0,0,0,0,0,0,0
NM_004231,ATP6V1F,-,-,-,-,-,0.037 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_024963,FBXL18,-,-,-,-,-,-0.206 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_017946,FKBP14,-,-,-,-,-,0.036 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001099695,REPIN1,-,-,-,-,-,-0.015 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_018951,HOXA10,-,-,-,-,-,0.540 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_153033,KCTD7,-,-,-,-,-,0.183 ,0.233 ,0,0,0,0,0,0,0,0,0
NM_015905,TRIM24,-,-,-,-,-,0.232 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_001105533,C7ORF58,-,-,-,-,-,0.120 ,0.366 ,0,0,0,0,0,0,0,0,0
NM_001100159,C7ORF57,-,-,-,-,-,0.903 ,1.025 ,0,0,1,0,0,0,0,0,0
NM_005010,NRCAM,-,-,-,-,-,-0.010 ,0.208 ,0,1,0,0,2,0,0,0,0
NM_005685,GTF2IRD1,-,-,-,-,-,-0.162 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_004889,ATP5J2,1,2,0.252 ,0.182 ,0.322 ,0.133 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_018719,CDCA7L,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_021145,DMTF1,-,-,-,-,-,0.069 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_005523,HOXA11,-,-,-,-,-,-0.205 ,0.214 ,1,0,0,0,0,0,0,0,0
NM_198403,MMD2,-,-,-,-,-,-0.085 ,0.228 ,0,0,0,0,0,0,0,0,0
NM_001635,AMPH,-,-,-,-,-,0.540 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_001080461,UNCX,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_024012,HTR5A,-,-,-,-,-,0.497 ,0.474 ,0,0,0,0,0,0,0,0,0
NM_000501,ELN,-,-,-,-,-,0.427 ,0.217 ,0,0,1,0,0,0,0,0,0
NM_001080392,KIAA1147,-,-,-,-,-,0.525 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_181500,CUX1,-,-,-,-,-,-0.029 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_020186,ACN9,-,-,-,-,-,-0.275 ,0.206 ,0,1,0,0,0,0,0,0,0
NM_014141,CNTNAP2,-,-,-,-,-,-0.256 ,0.792 ,1,1,0,0,0,0,0,0,0
NM_006408,AGR2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_019042,PUS7,-,-,-,-,-,0.351 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_013322,SNX10,-,-,-,-,-,0.129 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_024711,GIMAP6,-,-,-,-,-,0.188 ,0.247 ,0,0,0,0,0,0,0,0,0
NM_005397,PODXL,-,-,-,-,-,-0.179 ,0.205 ,0,1,1,0,0,0,0,0,0
NM_013321,SNX8,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002319,LRCH4,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_203397,LOC255374,-,-,-,-,-,0.076 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_002652,PIP,-,-,-,-,-,0.323 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_144727,CRYGN,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002711,PPP1R3A,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_024014,HOXA6,-,-,-,-,-,0.091 ,0.237 ,0,0,0,0,0,0,0,0,0
NM_000602,SERPINE1,-,-,-,-,-,-0.771 ,0.216 ,1,1,0,0,0,0,0,0,0
NM_170606,MLL3,-,-,-,-,-,-0.212 ,0.208 ,1,0,1,0,0,0,0,0,0
NM_003596,TPST1,-,-,-,-,-,-0.095 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001080511,CLEC2L,-,-,-,-,-,0.648 ,1.594 ,0,0,0,0,0,0,0,0,0
NM_001085367,ZNF655,-,-,-,-,-,-0.399 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_005720,ARPC1B,4,7,-0.382 ,-0.776 ,-0.111 ,-0.380 ,0.207 ,0,1,0,0,0,0,0,0,0
NM_006379,SEMA3C,-,-,-,-,-,-0.697 ,0.214 ,1,1,0,0,0,1,0,0,0
NM_014707,HDAC9,-,-,-,-,-,0.356 ,0.546 ,0,0,1,0,0,0,0,0,0
NM_014855,KIAA0415,-,-,-,-,-,-0.191 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_019606,MEPCE,-,-,-,-,-,-0.048 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001098834,GBX1,-,-,-,-,-,0.000 ,2.063 ,0,0,0,0,0,0,0,0,0
NM_145102,ZKSCAN5,-,-,-,-,-,-0.168 ,0.206 ,0,0,0,0,2,0,0,0,0
NM_000823,GHRHR,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_133468,BMPER,-,-,-,-,-,-1.047 ,0.271 ,0,0,2,0,1,0,0,0,0
NM_004603,STX1A,-,-,-,-,-,0.622 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_015283,DPY19L1,-,-,-,-,-,-1.068 ,0.226 ,1,1,0,0,0,0,0,0,0
NM_130759,GIMAP1,-,-,-,-,-,2.979 ,0.648 ,0,0,0,0,0,0,0,0,0
NM_006712,FASTK,-,-,-,-,-,-0.177 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_152557,ZNF746,-,-,-,-,-,0.349 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_152755,CNPY4,-,-,-,-,-,-0.203 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_005924,MEOX2,-,-,-,-,-,-0.537 ,1.525 ,0,0,0,0,1,0,0,0,0
NM_000712,BLVRA,-,-,-,-,-,-0.134 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001869,CPA2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001037126,EXOC4,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_053043,RBM33,-,-,-,-,-,-0.447 ,1.252 ,0,0,0,0,0,1,0,0,0
NM_018334,LRRN3,-,-,-,-,-,0.610 ,0.222 ,0,0,0,0,0,0,0,0,0
NM_001628,AKR1B1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_018059,RADIL,-,-,-,-,-,1.640 ,1.286 ,0,0,0,0,0,0,0,0,0
NM_001427,EN2,-,-,-,-,-,0.257 ,0.205 ,0,1,0,0,0,0,0,0,0
NM_001039706,FLJ21062,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_198467,RSBN1L,-,-,-,-,-,0.274 ,0.206 ,0,0,0,0,1,0,0,0,0
NM_182924,MICALL2,-,-,-,-,-,-0.347 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_001037165,FOXK1,3,3,-1.485 ,-1.497 ,-1.391 ,-0.191 ,0.212 ,1,1,0,0,0,0,0,0,0
NM_213603,ZNF789,-,-,-,-,-,-0.687 ,0.228 ,0,0,0,0,2,0,0,0,0
NM_001042468,SUMF2,-,-,-,-,-,-0.218 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_006547,IGF2BP3,11,37,-0.511 ,-0.683 ,-0.438 ,-0.111 ,0.204 ,0,0,1,0,0,0,0,0,0
NM_004935,CDK5,-,-,-,-,-,-0.267 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_021807,EXOC4,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001013258,ZNF789,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001540,HSPB1,6,13,0.501 ,0.400 ,0.596 ,-,-,0,0,0,0,0,0,0,0,0
NM_152749,ATXN7L1,-,-,-,-,-,-0.013 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_013252,CLEC5A,-,-,-,-,-,0.550 ,0.726 ,0,0,0,0,0,0,0,0,0
NM_001013836,MAD1L1,9,16,-0.466 ,-0.555 ,-0.340 ,-0.301 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_000072,CD36,-,-,-,-,-,0.566 ,0.230 ,0,0,0,0,0,0,0,0,0
NM_015379,BRI3,-,-,-,-,-,-0.149 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_030961,TRIM56,-,-,-,-,-,-0.089 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_000108,DLD,14,40,-0.057 ,-0.211 ,0.038 ,-0.039 ,0.204 ,1,0,0,0,1,0,0,0,0
NM_001114726,LOC401399,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_005692,ABCF2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_172056,KCNH2,-,-,-,-,-,0.339 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_001040152,PEG10,-,-,-,-,-,-0.094 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_020299,AKR1B10,-,-,-,-,-,0.205 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_015723,PNPLA8,-,-,-,-,-,-0.332 ,0.289 ,0,0,0,0,1,0,0,0,0
NM_003088,FSCN1,5,17,0.729 ,0.568 ,0.832 ,-0.363 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_022484,TMEM168,-,-,-,-,-,0.060 ,0.205 ,0,0,1,0,0,0,0,0,0
NM_014719,FAM115A,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_024523,GCC1,-,-,-,-,-,0.218 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_001233,CAV2,-,-,-,-,-,-0.287 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_006774,INMT,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_003919,SGCE,-,-,-,-,-,-,-,0,0,0,1,0,1,0,0,0
NM_145322,OSBPL3,-,-,-,-,-,-1.289 ,0.237 ,1,3,1,1,0,1,0,0,0
NM_207366,SEPT14,-,-,-,-,-,-,-,0,0,0,0,2,0,0,0,0
NM_020725,ATXN7L1,-,-,-,-,-,0.156 ,0.220 ,0,0,0,0,0,0,0,0,0
NM_019059,TOMM7,-,-,-,-,-,-0.222 ,0.205 ,0,0,1,0,0,0,0,0,0
NM_001001548,CD36,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_019102,HOXA5,-,-,-,-,-,0.409 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_001024943,ASL,-,-,-,-,-,-0.188 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_017439,LOC54103,-,-,-,-,-,0.078 ,0.303 ,0,0,0,0,0,0,0,0,0
NM_032924,ZNF3,-,-,-,-,-,-0.510 ,0.210 ,0,0,0,6,2,1,0,0,0
NM_014396,VPS41,-,-,-,-,-,-0.328 ,0.209 ,1,0,0,1,0,0,0,0,0
NM_005614,RHEB,-,-,-,-,-,0.031 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001001661,ZNF425,-,-,-,-,-,0.238 ,0.218 ,0,0,0,0,1,0,0,0,0
NM_033001,GTF2I,49,155,-0.071 ,-0.188 ,0.001 ,-0.293 ,0.215 ,0,0,1,0,0,0,0,0,0
NM_152750,FLJ23834,-,-,-,-,-,0.296 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_001039459,ELMO1,-,-,-,-,-,0.118 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_207172,NPSR1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_017760,NCAPG2,4,11,-0.105 ,-0.183 ,0.083 ,-0.135 ,0.204 ,0,0,0,0,0,1,0,0,0
NM_003182,TAC1,-,-,-,-,-,0.000 ,2.067 ,0,0,0,0,0,0,0,0,0
NM_031443,CCM2,-,-,-,-,-,-0.224 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_006303,JTV1,3,6,0.166 ,0.161 ,0.275 ,-0.016 ,0.204 ,0,0,0,0,0,0,0,0,0
